review_id,drug_raw,review_text,rating,created_at,drug
621,Glucophage,I took Glucophage and experienced blood pressure and nausea. It helped but had side effects.,3,2025-05-04 21:00:00,Metformin
622,Glucophage,I took Glucophage and experienced palpitations. It helped but had side effects.,4,2025-08-26 04:00:00,Metformin
623,Ibuprofen,I took Ibuprofen and experienced insomnia. It helped but had side effects.,2,2024-03-10 17:00:00,Ibuprofen
624,Glucophage,I took Glucophage and experienced rash. It helped but had side effects.,4,2024-05-03 10:00:00,Metformin
625,Glucophage,I took Glucophage and experienced blood pressure and chest pain. It helped but had side effects.,1,2024-03-06 19:00:00,Metformin
626,Metformin,I took Metformin and experienced palpitations. It helped but had side effects.,3,2024-12-26 22:00:00,Metformin
627,Ibuprofen,I took Ibuprofen and experienced diarrhea and vomiting and nausea. It helped but had side effects.,5,2025-08-27 08:00:00,Ibuprofen
628,Tylenol,I took Tylenol and experienced bloating and chest pain. It helped but had side effects.,3,2025-06-13 12:00:00,Acetaminophen
629,Metformin,I took Metformin and experienced constipation and depression and vomiting. It helped but had side effects.,5,2025-05-21 08:00:00,Metformin
630,Advil,I took Advil and experienced diarrhea. It helped but had side effects.,3,2025-08-04 13:00:00,Ibuprofen
631,Glucophage,I took Glucophage and experienced constipation and redness. It helped but had side effects.,3,2024-09-19 04:00:00,Metformin
632,Tylenol,I took Tylenol and experienced palpitations. It helped but had side effects.,4,2024-07-29 14:00:00,Acetaminophen
633,Acetaminophen,I took Acetaminophen and experienced itching and panic and insomnia. It helped but had side effects.,5,2024-03-21 00:00:00,Acetaminophen
634,Advil,I took Advil and experienced dizzy. It helped but had side effects.,5,2024-06-27 19:00:00,Ibuprofen
635,Advil,I took Advil and experienced rash and chest pain. It helped but had side effects.,1,2025-03-18 06:00:00,Ibuprofen
636,Ibuprofen,I took Ibuprofen and experienced palpitations. It helped but had side effects.,3,2024-04-30 23:00:00,Ibuprofen
637,Tylenol,I took Tylenol and experienced bloating and vomiting and itching. It helped but had side effects.,3,2024-03-23 17:00:00,Acetaminophen
638,Ibuprofen,I took Ibuprofen and experienced irritable and itching and chest pain. It helped but had side effects.,5,2025-07-11 19:00:00,Ibuprofen
639,Advil,I took Advil and experienced bloating and anxiety. It helped but had side effects.,5,2024-05-16 23:00:00,Ibuprofen
640,Acetaminophen,I took Acetaminophen and experienced hives and depression. It helped but had side effects.,2,2024-11-02 13:00:00,Acetaminophen
641,Ibuprofen,I took Ibuprofen and experienced tremor. It helped but had side effects.,1,2025-04-15 15:00:00,Ibuprofen
642,Glucophage,I took Glucophage and experienced anxiety. It helped but had side effects.,3,2024-06-30 00:00:00,Metformin
643,Glucophage,I took Glucophage and experienced brain fog. It helped but had side effects.,4,2025-05-23 09:00:00,Metformin
644,Advil,I took Advil and experienced anxiety and itching and bloating. It helped but had side effects.,4,2024-03-23 02:00:00,Ibuprofen
645,Ibuprofen,I took Ibuprofen and experienced nausea and anxiety. It helped but had side effects.,1,2025-09-09 16:00:00,Ibuprofen
646,Acetaminophen,I took Acetaminophen and experienced diarrhea. It helped but had side effects.,1,2024-12-20 10:00:00,Acetaminophen
647,Glucophage,I took Glucophage and experienced panic and depression and rash. It helped but had side effects.,2,2024-08-25 00:00:00,Metformin
648,Ibuprofen,I took Ibuprofen and experienced headache. It helped but had side effects.,2,2024-08-02 08:00:00,Ibuprofen
649,Metformin,I took Metformin and experienced blood pressure. It helped but had side effects.,4,2024-04-27 12:00:00,Metformin
650,Acetaminophen,I took Acetaminophen and experienced itching and tremor and dizzy. It helped but had side effects.,4,2024-10-23 04:00:00,Acetaminophen
651,Advil,I took Advil and experienced brain fog and tremor. It helped but had side effects.,1,2025-02-08 15:00:00,Ibuprofen
652,Acetaminophen,I took Acetaminophen and experienced brain fog and bloating. It helped but had side effects.,2,2025-07-19 23:00:00,Acetaminophen
653,Advil,I took Advil and experienced rash and palpitations and irritable. It helped but had side effects.,3,2024-08-13 21:00:00,Ibuprofen
654,Glucophage,I took Glucophage and experienced rash and brain fog and dizzy. It helped but had side effects.,1,2024-02-19 16:00:00,Metformin
655,Tylenol,I took Tylenol and experienced irritable. It helped but had side effects.,2,2024-06-01 04:00:00,Acetaminophen
656,Ibuprofen,I took Ibuprofen and experienced fatigue and redness and headache. It helped but had side effects.,3,2025-07-19 01:00:00,Ibuprofen
657,Tylenol,I took Tylenol and experienced dizzy. It helped but had side effects.,5,2024-12-28 00:00:00,Acetaminophen
658,Ibuprofen,I took Ibuprofen and experienced constipation and bloating and vomiting. It helped but had side effects.,2,2024-05-11 22:00:00,Ibuprofen
659,Acetaminophen,I took Acetaminophen and experienced panic. It helped but had side effects.,4,2025-08-21 19:00:00,Acetaminophen
660,Ibuprofen,I took Ibuprofen and experienced dizzy and irritable and depression. It helped but had side effects.,1,2024-10-21 21:00:00,Ibuprofen
661,Glucophage,I took Glucophage and experienced constipation and chest pain and diarrhea. It helped but had side effects.,1,2024-01-03 16:00:00,Metformin
662,Acetaminophen,I took Acetaminophen and experienced bloating and hives. It helped but had side effects.,4,2024-09-23 13:00:00,Acetaminophen
663,Advil,I took Advil and experienced fatigue. It helped but had side effects.,4,2024-09-03 15:00:00,Ibuprofen
664,Metformin,I took Metformin and experienced nausea. It helped but had side effects.,2,2025-05-22 06:00:00,Metformin
665,Metformin,I took Metformin and experienced blood pressure. It helped but had side effects.,5,2024-07-07 00:00:00,Metformin
666,Advil,I took Advil and experienced itching. It helped but had side effects.,3,2024-03-24 14:00:00,Ibuprofen
667,Ibuprofen,I took Ibuprofen and experienced blood pressure. It helped but had side effects.,4,2025-02-13 13:00:00,Ibuprofen
668,Advil,I took Advil and experienced bloating and blood pressure. It helped but had side effects.,2,2024-12-01 10:00:00,Ibuprofen
669,Tylenol,I took Tylenol and experienced brain fog and palpitations and headache. It helped but had side effects.,4,2024-03-01 13:00:00,Acetaminophen
670,Advil,I took Advil and experienced anxiety. It helped but had side effects.,1,2025-04-13 16:00:00,Ibuprofen
671,Glucophage,I took Glucophage and experienced redness and itching and palpitations. It helped but had side effects.,5,2025-03-10 20:00:00,Metformin
672,Glucophage,I took Glucophage and experienced bloating and chest pain. It helped but had side effects.,1,2025-02-14 16:00:00,Metformin
673,Glucophage,I took Glucophage and experienced bloating. It helped but had side effects.,3,2024-07-08 12:00:00,Metformin
674,Ibuprofen,I took Ibuprofen and experienced headache and rash and nausea. It helped but had side effects.,4,2024-04-16 01:00:00,Ibuprofen
675,Tylenol,I took Tylenol and experienced vomiting. It helped but had side effects.,4,2024-09-01 21:00:00,Acetaminophen
676,Glucophage,I took Glucophage and experienced anxiety and dizzy. It helped but had side effects.,4,2024-12-15 12:00:00,Metformin
677,Ibuprofen,I took Ibuprofen and experienced dizzy and constipation and hives. It helped but had side effects.,4,2024-10-08 06:00:00,Ibuprofen
678,Metformin,I took Metformin and experienced diarrhea. It helped but had side effects.,5,2024-04-30 08:00:00,Metformin
679,Glucophage,I took Glucophage and experienced rash and fatigue and depression. It helped but had side effects.,1,2024-09-01 00:00:00,Metformin
680,Metformin,I took Metformin and experienced bloating. It helped but had side effects.,1,2025-07-10 07:00:00,Metformin
681,Acetaminophen,I took Acetaminophen and experienced hives and blood pressure. It helped but had side effects.,5,2024-06-25 19:00:00,Acetaminophen
682,Tylenol,I took Tylenol and experienced tremor. It helped but had side effects.,3,2025-04-02 03:00:00,Acetaminophen
683,Ibuprofen,I took Ibuprofen and experienced headache and hives. It helped but had side effects.,5,2024-12-28 11:00:00,Ibuprofen
684,Tylenol,I took Tylenol and experienced dizzy. It helped but had side effects.,2,2024-12-01 05:00:00,Acetaminophen
685,Acetaminophen,I took Acetaminophen and experienced stomach cramps and palpitations. It helped but had side effects.,1,2025-02-02 04:00:00,Acetaminophen
686,Metformin,I took Metformin and experienced panic and headache. It helped but had side effects.,2,2024-11-21 03:00:00,Metformin
687,Metformin,I took Metformin and experienced blood pressure. It helped but had side effects.,5,2024-01-29 09:00:00,Metformin
688,Ibuprofen,I took Ibuprofen and experienced stomach cramps and palpitations. It helped but had side effects.,1,2024-06-25 07:00:00,Ibuprofen
689,Metformin,I took Metformin and experienced chest pain. It helped but had side effects.,4,2024-10-19 06:00:00,Metformin
690,Metformin,I took Metformin and experienced redness. It helped but had side effects.,5,2024-10-06 01:00:00,Metformin
691,Acetaminophen,I took Acetaminophen and experienced redness. It helped but had side effects.,4,2024-07-06 11:00:00,Acetaminophen
692,Ibuprofen,I took Ibuprofen and experienced dizzy. It helped but had side effects.,2,2024-10-10 16:00:00,Ibuprofen
693,Acetaminophen,I took Acetaminophen and experienced depression. It helped but had side effects.,3,2025-04-03 20:00:00,Acetaminophen
694,Ibuprofen,I took Ibuprofen and experienced fatigue and nausea. It helped but had side effects.,4,2025-01-20 15:00:00,Ibuprofen
695,Glucophage,I took Glucophage and experienced vomiting and irritable. It helped but had side effects.,4,2024-03-25 21:00:00,Metformin
696,Tylenol,I took Tylenol and experienced hives and anxiety. It helped but had side effects.,3,2024-04-22 15:00:00,Acetaminophen
697,Acetaminophen,I took Acetaminophen and experienced palpitations and headache and chest pain. It helped but had side effects.,1,2024-12-10 03:00:00,Acetaminophen
698,Acetaminophen,I took Acetaminophen and experienced brain fog. It helped but had side effects.,4,2024-02-04 11:00:00,Acetaminophen
699,Glucophage,I took Glucophage and experienced tremor and bloating and depression. It helped but had side effects.,4,2025-01-22 09:00:00,Metformin
700,Acetaminophen,I took Acetaminophen and experienced hives and redness. It helped but had side effects.,4,2024-10-16 22:00:00,Acetaminophen
701,Tylenol,I took Tylenol and experienced constipation and palpitations and insomnia. It helped but had side effects.,5,2024-08-06 08:00:00,Acetaminophen
702,Ibuprofen,I took Ibuprofen and experienced brain fog. It helped but had side effects.,5,2025-05-12 12:00:00,Ibuprofen
703,Glucophage,I took Glucophage and experienced hives and tremor. It helped but had side effects.,2,2024-09-02 13:00:00,Metformin
704,Tylenol,I took Tylenol and experienced insomnia and dizzy. It helped but had side effects.,5,2024-01-15 02:00:00,Acetaminophen
705,Metformin,I took Metformin and experienced palpitations and diarrhea. It helped but had side effects.,2,2024-11-02 15:00:00,Metformin
706,Metformin,I took Metformin and experienced stomach cramps. It helped but had side effects.,2,2024-05-04 16:00:00,Metformin
707,Advil,I took Advil and experienced tremor and redness and constipation. It helped but had side effects.,2,2025-04-07 19:00:00,Ibuprofen
708,Metformin,I took Metformin and experienced irritable and depression. It helped but had side effects.,4,2025-06-27 01:00:00,Metformin
709,Metformin,I took Metformin and experienced tremor and diarrhea and depression. It helped but had side effects.,5,2024-05-08 20:00:00,Metformin
710,Acetaminophen,I took Acetaminophen and experienced chest pain. It helped but had side effects.,4,2024-04-06 16:00:00,Acetaminophen
711,Advil,I took Advil and experienced dizzy. It helped but had side effects.,3,2025-05-02 05:00:00,Ibuprofen
712,Tylenol,I took Tylenol and experienced diarrhea and panic and vomiting. It helped but had side effects.,3,2025-04-24 08:00:00,Acetaminophen
713,Ibuprofen,I took Ibuprofen and experienced stomach cramps and insomnia. It helped but had side effects.,1,2025-02-13 17:00:00,Ibuprofen
714,Glucophage,I took Glucophage and experienced blood pressure and headache. It helped but had side effects.,2,2024-05-14 00:00:00,Metformin
715,Advil,I took Advil and experienced fatigue and anxiety and brain fog. It helped but had side effects.,2,2025-06-06 19:00:00,Ibuprofen
716,Ibuprofen,I took Ibuprofen and experienced vomiting and tremor and nausea. It helped but had side effects.,5,2024-06-03 19:00:00,Ibuprofen
717,Advil,I took Advil and experienced hives and irritable and bloating. It helped but had side effects.,3,2024-07-30 00:00:00,Ibuprofen
718,Tylenol,I took Tylenol and experienced palpitations. It helped but had side effects.,4,2024-10-24 05:00:00,Acetaminophen
719,Metformin,I took Metformin and experienced brain fog. It helped but had side effects.,3,2025-08-26 06:00:00,Metformin
720,Ibuprofen,I took Ibuprofen and experienced fatigue and anxiety and diarrhea. It helped but had side effects.,4,2025-08-09 14:00:00,Ibuprofen
721,Acetaminophen,I took Acetaminophen and experienced palpitations. It helped but had side effects.,2,2024-01-09 18:00:00,Acetaminophen
722,Tylenol,I took Tylenol and experienced irritable. It helped but had side effects.,4,2024-10-24 09:00:00,Acetaminophen
